cid,text,time,author,channel,votes,photo,heart,reply,time_parsed,channel
UgxMk6q-INP9kkN49kF4AaABAg,"los organismos autónomos en este caso el INE con el perdón del sr  no deciden quien gana, son el instrumento para darnos a conocer la voluntad del pueblo,gran orador",hace 2 horas (editado),Norma Mora,UCWcJtpuqGrTxpZcszVzS8Mg,0,https://yt3.ggpht.com/ytc/AMLnZu8Ozk-Gtc3w87ETfp6XBGjsQ1oQR49voI3THg=s176-c-k-c0x00ffffff-no-rj,false,false,1666382665,1
Ugxm_cT9rojnnMOrFol4AaABAg,"Sería excelente candidato a la presidencia de México Lic. Gurría sabe perfectamente lo que se tiene que hacer para reconstruir al país y ya como presidente incorporar a su gabinete al Lic. De la Madrid,  al Doctor Carlos Urzúa e ir armando un gabinete de primer nivel. Desde ahora tiene mi apoyo",hace 5 horas,Alfredo Diaz,UCsU_8EdKwjfruls39S0bn3g,0,https://yt3.ggpht.com/ytc/AMLnZu82P1kt8q78RQpVc3YQFYPCb28SBttzjOzK8PDgj_RjMUQQuPEPoLGxI8iOiY1y=s176-c-k-c0x00ffffff-no-rj,false,false,1666371865,1
Ugxl67jGYp3sPMN_RNR4AaABAg,"Muy completa la exposición, parece preparando, fuerte, serio. Está persona acompañado de un verdadero gabinete con el mismo perfil y con una secretaria anticorrupción verdaderamente funcionando, serios una buena oportunidad para México.",hace 8 horas,Da Mm,UCkZu1SmhdGgPMCc0NlK7d8w,0,https://yt3.ggpht.com/ytc/AMLnZu_skVzPSbOWSSxQFhEcVwE_kY6AmlHU1IklYw=s176-c-k-c0x00ffffff-no-rj,false,false,1666361065,1
Ugx46DaOc7MLWS2B5W14AaABAg,Dentro de los Estados la policía estatal y municipal pero en cada franja fronteriza interestatal LA POLICÍA FEDERAL en cordinación con las policías estatales relacionadas para reducir el efecto cucaracha.,hace 9 horas,Da Mm,UCkZu1SmhdGgPMCc0NlK7d8w,0,https://yt3.ggpht.com/ytc/AMLnZu_skVzPSbOWSSxQFhEcVwE_kY6AmlHU1IklYw=s176-c-k-c0x00ffffff-no-rj,false,false,1666357465,1
Ugwg83TR0F90QG1CgUh4AaABAg,"URGE ARMAR UN EQUIPO DE VERDADEROS PROFESIONALES PARA LA SIGUIENTES GESTIÓN FEDERAL. Las cosas quedarán muy mal y para bien de México, pobres, medianos y ricos, hombres y mujeres, ancianos, viejos, jóvenes y niños.",hace 9 horas,Da Mm,UCkZu1SmhdGgPMCc0NlK7d8w,0,https://yt3.ggpht.com/ytc/AMLnZu_skVzPSbOWSSxQFhEcVwE_kY6AmlHU1IklYw=s176-c-k-c0x00ffffff-no-rj,false,false,1666357465,1
UgznYzQE0HJl3_i2eeZ4AaABAg,Proximo Presidente junto con las mejores mentes Mexicanas. No le busquemos mas.,hace 21 horas,VIDEO PRODUCTIONS & SALES,UC1A2lrg4kfdcveCsdZED7BQ,0,https://yt3.ggpht.com/ytc/AMLnZu9ZX8pBK8Da2FxyQEU8SLst-mTyaqWNR9xbdw=s176-c-k-c0x00ffffff-no-rj,false,false,1666314265,1
Ugw3dXT33boSCbnQYTR4AaABAg,"Que congruencia, que conocimiento, que experiencia! Mexicanos como el Sr. Gurria es lo que necesita nuestro país. 👏🏻👏🏻🇲🇽🙌🏻",hace 1 día,Angie Barrett,UCIAvpXjdeiu_NGE9daWEZag,4,https://yt3.ggpht.com/ytc/AMLnZu_Z-cRlIW1oulamvmwtvfc-gWMtgEtSNXOUZIyK=s176-c-k-c0x00ffffff-no-rj,false,false,1666303465,1
UgwCetDD9tPJG0-4TNt4AaABAg,"Gurriato si tiene madera de líder, no como el payaso de palacio.   Gran diferencia. Un pais democrático , o una dictadura.",hace 1 día,Aurora,UCX8pkURl1RYG2NhevDhKNbA,0,https://yt3.ggpht.com/ytc/AMLnZu8I1Hkx_D2hRLWcJE9eoWDNUDCyPxye_CBYkGviyd5nvSldoEVaBiUSdo0s5wBq=s176-c-k-c0x00ffffff-no-rj,false,false,1666303465,1
Ugw_CUTUrZ00z8mWCRp4AaABAg,¡¡Q NO VAYA A PERDER SU VALIOSO TIEMPO..DANDO CLASES EN PALACIO...NO LE ENTENDERÍAN..NADAA !!,hace 1 día,Estela Quintanar,UCnY9KkIJXc7g8vUxJKzvyAw,0,https://yt3.ggpht.com/ytc/AMLnZu_J2bzbJkZyCZ572bVKPJNZWKUGTvp3NhS1mw=s176-c-k-c0x00ffffff-no-rj,false,false,1666303465,1
Ugx1MgZKU7Ln0uIzJld4AaABAg,"Si el Sr. Gurria se lanza como candidato, tiene mi voto sin duda, es esperanzador escuchar a alguién con este nivel de conocimiento, experiencia y claridad en sus ideas.",hace 1 día,Manuel Andrade,UC6GM2QPRh0f5by3WaajT1EA,0,https://yt3.ggpht.com/ytc/AMLnZu9rsoIX0_H7LcXt_isiO50s0laxBxFXPHK8rg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303465,1
Ugxe7rSUEK-ICZG1SXl4AaABAg,¡Gracias!,hace 1 día,Sara Bertha M G,UC9WL5aPoS4Q3YR_zZ_6jXHA,0,https://yt3.ggpht.com/ytc/AMLnZu9puIdRYjorcsqz9Izb1HfdyYvXaUFNUIlf6Q=s176-c-k-c0x00ffffff-no-rj,false,false,1666303465,1
Ugw6HEu6L8ZdTcZvlOR4AaABAg,Ladron,hace 1 día,Leonardo Garcia,UCp76SFfUJUSkbEx6jEj-Kvg,0,https://yt3.ggpht.com/ytc/AMLnZu-VhLl8DuOuhoCwoqc99mMiJSpIWXd7c2W6VYuICB8zmwo2CC9Jeuovuvv2Xu9E=s176-c-k-c0x00ffffff-no-rj,false,false,1666303465,1
Ugz6F9GdirEYSBQ_pTB4AaABAg,Gurria si sabe que corregir para hacer un  mejor México,hace 1 día,Gerardo M,UCXQ1pSWbfNMyl5mUMwufmIw,1,https://yt3.ggpht.com/ytc/AMLnZu-VMo344LHW3cNm8JDXBag1w9n1ibSMzzVEUSjn-A=s176-c-k-c0x00ffffff-no-rj,false,false,1666303465,1
UgzN9qqJsavWfzk_FI54AaABAg,"Gracias atypical por darnos las primicias de un mejor futuro para nuestro querido País, ahora nos toca apoyar y difundir ésto tan importante para todos los mexicanos!!",hace 1 día,Rosalinda Vera,UCWOvJhMHJnhftE4e-s6NV6w,1,https://yt3.ggpht.com/ytc/AMLnZu_Vp5925D9KOeuMeLrhy0o5jyArnDmfBLTe8A=s176-c-k-c0x00ffffff-no-rj,false,false,1666303465,1
UgxxRJkC4_3cihyEgHx4AaABAg,"Mientras tengamos este presidente y amigos que lo acompañan incluyendo Alito, vanas a seguir de mal en peor.",hace 1 día,Fernando Curiel Hernández,UCdQKjmOvEI2MbvNUMkCg1QQ,0,https://yt3.ggpht.com/ytc/AMLnZu-hpE97c0fXpsmp227VbI-m9rmZHTpjhl0qOg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303465,1
UgzolaEVtT0cgJl_pDB4AaABAg,"Si tenemos en Mexico personas  inteligentes y que pueden llevar al éxito a nuestro México…no tenemos porque soportar ineptos en la presidencia, su gabinete y su desgobierno",hace 1 día,Alma Ávila,UCMLfWAUDx8yOzzxmJYZkwVw,1,https://yt3.ggpht.com/ytc/AMLnZu9YB10E7KshmuvvDRVo2pb0rcIvLwKY7JHnMqev=s176-c-k-c0x00ffffff-no-rj,false,false,1666303465,1
Ugw3dXT33boSCbnQYTR4AaABAg.9hQNoI6GsDJ9hRIND1y8H7,"Sería México muy afortunado con el Sr. Gurría, ¡que CV tan importante!, ojalá quiera y lo pongan",hace 15 horas,Riana Sg,UCzGwnkhjWFMn8P98Tc-sWFQ,0,https://yt3.ggpht.com/ytc/AMLnZu-MLWl8yeb5GID0nhGpNlJGR1FQzn4ZtTnW5g=s176-c-k-c0x00ffffff-no-rj,false,true,1666335865,1
Ugz6F9GdirEYSBQ_pTB4AaABAg.9hQ0tRJXJ0c9hRK8sk_nRi,:washhands::washhands::washhands:,hace 15 horas,Riana Sg,UCzGwnkhjWFMn8P98Tc-sWFQ,0,https://yt3.ggpht.com/ytc/AMLnZu-MLWl8yeb5GID0nhGpNlJGR1FQzn4ZtTnW5g=s176-c-k-c0x00ffffff-no-rj,false,true,1666335865,1
UgykP6cHK9UEIKW7Qgp4AaABAg,"Triste realidad dé Mexico, este señor si sabe cómo estamos y sabe lo qué hay que hacer, tiene la experiencia.",hace 1 día,Fernando Curiel Hernández,UCdQKjmOvEI2MbvNUMkCg1QQ,5,https://yt3.ggpht.com/ytc/AMLnZu-hpE97c0fXpsmp227VbI-m9rmZHTpjhl0qOg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
Ugz5NfOwf8L3n01iGKp4AaABAg,Que claridad de pensamiento Sr. Gurria ! Felicidades 👏👏👏👏👏👏👏👏👏👏👏👏👏👏,hace 1 día,Alma Ávila,UCMLfWAUDx8yOzzxmJYZkwVw,2,https://yt3.ggpht.com/ytc/AMLnZu9YB10E7KshmuvvDRVo2pb0rcIvLwKY7JHnMqev=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgwqQYGflBqbvWloyjV4AaABAg,Este Señorón si sabe y sería un excelente presidente !,hace 1 día,Alma Ávila,UCMLfWAUDx8yOzzxmJYZkwVw,1,https://yt3.ggpht.com/ytc/AMLnZu9YB10E7KshmuvvDRVo2pb0rcIvLwKY7JHnMqev=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
Ugx9zC4nw0Jv2k2vfCR4AaABAg,"Este Sr Gurría debería ser el gallo de la alianza para la presidencia en el 2024, que claridad de ideas y un pensamiento a futuro",hace 1 día,Sara Bertha M G,UC9WL5aPoS4Q3YR_zZ_6jXHA,0,https://yt3.ggpht.com/ytc/AMLnZu9puIdRYjorcsqz9Izb1HfdyYvXaUFNUIlf6Q=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgxxeCpt7fFxk1sPQxR4AaABAg,Excelente propuesta y un excelente candidato al igual que Enrique de la Madrid no tengo partido voy por el mejor,hace 1 día,Agustín Flores Sánchez,UCcemCHgpHgYsU7PgDcca59w,4,https://yt3.ggpht.com/ytc/AMLnZu-odwXNLcyrA2q4xxg7M3NRrjlcf3y8GsSNZDSdFVQ3WM9nNSxdsK6maxAapzwa=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgyWBNqfRTBtc8uCii94AaABAg,"Desde éste momento debiera empezar a asesorar al presidente actual que no sabe que hacer ni como hacer, está perdido y perdiendo el tiempo que es oro",hace 1 día,Rosalinda Vera,UCWOvJhMHJnhftE4e-s6NV6w,1,https://yt3.ggpht.com/ytc/AMLnZu_Vp5925D9KOeuMeLrhy0o5jyArnDmfBLTe8A=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
Ugw8L6a0KeYrfokeQTN4AaABAg,Yo quiero a este Señor como mi Presidente!!!,hace 1 día,Lolis Dominguez,UCqx4Y-L2HMt3XetyfoFc2Qg,0,https://yt3.ggpht.com/ytc/AMLnZu86ILq9V1RD9jwklLGJ-6sXeH461Vdqnsi1fjdJ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgzCFIf99m5z5wb437B4AaABAg,"Este es el claro ejemplo de que hay personas que con los años se vuelven más sabios y otros (López Obrador) que mientras más viejos, más pend... ejos🙄.",hace 1 día,Beatriz Zamora,UCaGvoF2yb5SF_CVX8qScfGw,0,https://yt3.ggpht.com/ytc/AMLnZu8SVctuiwD9s_4AV5PlXP9vHfJ-6WVlLASqsw=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
Ugyy274dkvuZNqSlUi14AaABAg,Saquen a Alito. Dañaria si se propone como candidato.,hace 1 día,Beatriz Tejada,UCWQlbgTMI_DMJPmtbo9fzXg,0,https://yt3.ggpht.com/ytc/AMLnZu89cT2ZVCJt_8OUSRyGFzGQ6wPI-1JezcZULw=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgygRg6cZILqTL3rQN54AaABAg,"Mis respetos para este SEÑOR, tiene el conocimiento, la experiencia, la educación, la oratoria, los contactos para sacar a México de la mediocridad a la que nos ha llevado el personaje de Palacio Nacional. Y por si fuera poco tiene el coraje, la valentía y el aplomo de decir las cosas como son y como deben ser. Se ha colocado a la cabeza de mis tres presidenciables del PRI.",hace 1 día,Alejandro Sandoval Salgado,UCnia9fMNLWQwfh2QfRAOfdw,4,https://yt3.ggpht.com/ytc/AMLnZu_r1QZ4wfPKZsUZ301VNkSM0SimGjbSCj6BwggRwg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgyONLoiGqpGNHZXspd4AaABAg,Muy cierto,hace 1 día,Victoria Moran Cassian,UCK59OPvMlUBZy3cfiTtzkFA,2,https://yt3.ggpht.com/ytc/AMLnZu8zwyWBvixVd0fLrNAlzPW-Z_004nNs2oOzZg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
Ugw6MrieZkjThrufchp4AaABAg,Y sin leer discurso. Para presidente. Por el PAN.,hace 1 día,Beatriz Tejada,UCWQlbgTMI_DMJPmtbo9fzXg,0,https://yt3.ggpht.com/ytc/AMLnZu89cT2ZVCJt_8OUSRyGFzGQ6wPI-1JezcZULw=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
Ugw8WSOHhANw6UbfvNV4AaABAg,Tiene una Cara de Corrupto  como Todos Los Pristas,hace 1 día,Edgardo Palominos,UCTVheu5Gmun6wMwvUlGpb1Q,0,https://yt3.ggpht.com/MC3KXeQl1lL2c28MFI9IlVKAuKoN7PAj1eZmnk6_aJ_2BRABq2istBqyC6T-RDc3F2ktbnHOmA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgzEPt8zAbjMp_ehukh4AaABAg,"Si de verdad estos políticos quieren salvar nuestro México , conservar la democracia y fortalecerla, en mi opinión deben de buscar los mejores perfiles tanto en los políticos como en la sociedad ir unidos y ofrecer un gobierno de cualicion con los mejores perfiles y con experiencia",hace 1 día,Susana Hernández,UCfjW1kS0ewPQUCATnzRqJGQ,1,https://yt3.ggpht.com/ytc/AMLnZu9wgY5PzWgu16NpY-KypYmLafPSYjmMj-Bs0g=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgweWXTw7u8cicGUu814AaABAg,El Sr Angel si tiene buenos datos %  ojalá forme parte del siguiente Gobierno Federal.,hace 1 día,carmen nateras,UCiwP-o0DBiM-LW888UIOnCA,1,https://yt3.ggpht.com/ytc/AMLnZu_ZCdhqIBjewC27BW3YKTIEC4doA6WHlXA6Ww=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgwMZkeYLwa5Zn6lLv94AaABAg,"Sólo hay una cosa que no escuché que haya dicho, y no lo tengo claro, qué va a hacer con los corruptos? Porque acabo de ver a  Alito Moreno del Pri.",hace 1 día,Sergio Morales Ruíz,UCY3MoMOXvHn7SD-aC0bYRAw,0,https://yt3.ggpht.com/ytc/AMLnZu9z8jGLiLh961dvJXPfz7-qsO55QgPo-XkxQRQiAsjrzCfCKikMat307WMZMsHW=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgwOhI8BiI1xOu4GvJl4AaABAg,"Excelente y cuan gratificante es escuchar a alguien con inteligencia, ya había olvidado lo que era escuchar a un político con congruencia, felicidades a éste  señor,  José Ángel Gurría",hace 1 día,Sergio Morales Ruíz,UCY3MoMOXvHn7SD-aC0bYRAw,2,https://yt3.ggpht.com/ytc/AMLnZu9z8jGLiLh961dvJXPfz7-qsO55QgPo-XkxQRQiAsjrzCfCKikMat307WMZMsHW=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgwTIExKLzH-VS994vx4AaABAg,"Gurría para mí es el candidato presidencial de va por México porque tiene los conocimientos necesarios y una visión a futuro, no sólo para un sexenio., ojalá no desaprovechen sus conocimientos que van hacer oro macizo para el futuro de generaciones de Mexicanos.",hace 1 día,TACONES VIOLETA,UCgThvp31JDNzBGv7pStSJXQ,0,https://yt3.ggpht.com/ytc/AMLnZu94GEKdD3q0kIKjkSDUC-p3lUgYnuvSfTwHtt0M=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgxYZiwaXP5nwWufe3R4AaABAg,Gurría si es un estadista y no como el merolico placero chismoso y manipulador 🐀,hace 1 día,lourdes garcia,UCqpTicQcjAWqNE4JtZsSzRQ,0,https://yt3.ggpht.com/ytc/AMLnZu-z9W5Ax8LvHkprJ6PjDWR_0Bf_6TkNAie4_g=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgxFAhL9CDwO3-iHiMB4AaABAg,Lo quiero para presidente,hace 1 día,lourdes garcia,UCqpTicQcjAWqNE4JtZsSzRQ,0,https://yt3.ggpht.com/ytc/AMLnZu-z9W5Ax8LvHkprJ6PjDWR_0Bf_6TkNAie4_g=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgxFH9Udy81-yzugOwF4AaABAg,"Este pendejo neoliberal debe estar en la carcel por corrupto que nos informe cuantas pensiones cobra y desde cuando .
El pueblo ya desperto y t mandaran directo a chatpm",hace 1 día,jluis vargas,UCViWVLwdDaT_hQay-PSK-OQ,0,https://yt3.ggpht.com/ytc/AMLnZu9AbGUxXL60NFhJWbLKv32wThUijRWBiJYuGg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgxLyFKzW7Wl1ftzDex4AaABAg,"Me encanta lo que dice Gurría, por el si votaría",hace 1 día,lourdes garcia,UCqpTicQcjAWqNE4JtZsSzRQ,2,https://yt3.ggpht.com/ytc/AMLnZu-z9W5Ax8LvHkprJ6PjDWR_0Bf_6TkNAie4_g=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgwKA8E_5uyNM7mdHsZ4AaABAg,Si necesitamos oírlo ! Ya lo admiraba OCD su desempeño,hace 1 día,Mylene de la fuente Spoor,UChADseGFdoECCbA2tmsHFiw,0,https://yt3.ggpht.com/ytc/AMLnZu_oUphE1JTMMmtlyhuvTiRa7gWU-siNtUGCM1lPcw=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgwhV0ygzayhV0-mcYF4AaABAg,tipazo!!,hace 1 día,Ofelia Ornelas,UCNp6CADQoX5mG_QzbwuEIpQ,3,https://yt3.ggpht.com/ytc/AMLnZu_ILIne_6ZdGVXQTLcq9UcumEN_3QU1pRzlXouXYi0CcT26CfFI2pmVI-GTK5TZ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgwP9D3WDB6ED-Vln3J4AaABAg,Don Angel Gurria un Político de Altura y r respeto,hace 1 día,corina 677,UCrFccSmTggShhPz97Q87lUQ,1,https://yt3.ggpht.com/ytc/AMLnZu-tNgBBP8bp0wG8zUk3ku3IsqhoTGlaqdgqobC0QtfYlLqHZ4M48Kq5HHDtlKLl=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgwUR8AqzHhuPeLvwGl4AaABAg,"Todo es muy claro lo que se debe hacer para que un país prospere y el lo dijo , pero a la hora de elegir gana el demagogo y hace todo lo contrario y no aprendemos y nos quedamos sumidos en el fracaso como en el gobierno actual que salió peor que los anteriores.
Muy buen discurso y conocimientos para el Sr. Gurría, ojalá y se tome en cuenta todo los expresado y más a los que están sentados en frente de el",hace 1 día,Oscar Flores,UCvy_mH-dTMbzZAXvF6q7UMQ,0,https://yt3.ggpht.com/ytc/AMLnZu9thcHZxm49klC9wpJnMTmr4OAz2Ta_VrNf4Q=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgzjhUH6OgnIp8q6JtB4AaABAg,Es genial escuchar aires nuevos y no pura demagogia. Excelente.,hace 1 día,Rosa Torres,UCb874tvCyG43FNslrpd7dtw,4,https://yt3.ggpht.com/ytc/AMLnZu9iUu35ZVWY0Zc4ay2Mhyb73ZZTM3tB6zVlRA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgxMESF-cTz8JkecV7p4AaABAg,Ojalá fuese este nuestro presidente y no amlito,hace 1 día,Rosa Torres,UCb874tvCyG43FNslrpd7dtw,0,https://yt3.ggpht.com/ytc/AMLnZu9iUu35ZVWY0Zc4ay2Mhyb73ZZTM3tB6zVlRA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgyREbIb64Ajkml9ZOJ4AaABAg,Y si CALDERÓN se volviera a lanzar para presidente.... solamente para encarcelar a todo ese partido de corruptos MORENA ...tal vez todos los descontentos con este partido de rateros votarían por calderón!....,hace 1 día,Elvia Cruz,UCbUpUvHVlgP0VzUdF_Bsh2g,0,https://yt3.ggpht.com/ytc/AMLnZu9FCIFtSZ4VMtzJxDBlIBMmooMa_hwtCuJpS9e0bkVkrg77RqYBaegEEAlGDbBv=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
Ugy1TIokL3rqC5hdd9p4AaABAg,Ta bien Don José Ángel...inclusión y no exclusión es el camino adecuado...necesitamos un México unido...perooo adevertencia: muy buzo con las trampas de Alito...de ese ya se supo que es tranza...ojo con esoo!,hace 1 día,Armando Butanda Ochoa,UC7g1Aik5MDgeV61x8pk7o3w,0,https://yt3.ggpht.com/ytc/AMLnZu-odwXNLcyrA2q4xxg7M3NRrjlcf3y8GsSNZDSdFVQ3WM9nNSxdsK6maxAapzwa=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
Ugx7CGxoj9oB6jhPc054AaABAg,"EXCELENTEEEEE Necesitamos a más como José Ángel Gurria y Claudia Ruiz, Santiago Creel, Carlos Medina Plascencia, Agustín Carstens, Guillermo Ortiz, etc, etc.,  en MC, PAN, PRI, PRD, en coalición. O lo hacemos así o en México, correrá mucha sangre y seguramente no será la de AMLO, pues para ese momento ya habrá corrido a esconderse. Vamos mexicanos, actuemos como dice nuestro hermoso himno nacional. ""Mexicanos al grito de guerra"" , México nos necesita a todos, pero a todos, sin ninguna división.",hace 1 día (editado),Guillermo Gonzalez,UCiWBY8JTIHKFl6WphGjb7gw,5,https://yt3.ggpht.com/ytc/AMLnZu8eaY7dMilZ-ksJxORLbNECNulXYpAxUAA_qg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgxsqK1NNN0TcBp0pQZ4AaABAg,Excelente! Gracias,hace 1 día,maria angoa,UCC1S_jBSYF1GRcV-KTTG49w,4,https://yt3.ggpht.com/ytc/AMLnZu849HWFphqYCcBHgEWzRk7uSJvlIKyqgbRRGg=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
Ugy8-gRYui5HpT47IQl4AaABAg,Exelente programa de esas personas son las que le hasen falta a México,hace 1 día,Tata Yola,UCfTpjqwbfkNU6Xo1wKoXZTw,3,https://yt3.ggpht.com/ytc/AMLnZu-8LNDJEmcSygHdViGHjTihofqQYkGE2n2WNA=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgzJMe6IHzcz2TruMth4AaABAg,Que diferencia.,hace 1 día,PEDRO VILLANUEVA,UCsIAiUPz05ePJaCSHlFhX3Q,3,https://yt3.ggpht.com/ytc/AMLnZu_UeT_ivxx_MNJn7RveaG6lW4ntTAkGUASXX34TvQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgwJP6TSBZz-Wz1FEgd4AaABAg,Wow que Señor!!° tan preparado y les habla con toda la verdad que el pleno de los senadores y diputados  no se los esperabab ojalá Gurria fuera el actual presidente de Mexico,hace 1 día,MARIA CONCEPCION NUÑEZ CURIEL,UCKk19DdCtcuOPbyvFJ5jQVg,2,https://yt3.ggpht.com/ytc/AMLnZu8hxOQPd9JXnmh98FtzNWJjTAJ-j0NvNl-_kQ=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgxtL8HEHHJVr0P-SoZ4AaABAg,"Escuché TODO, su currículum y TODAS, sus, ideas, perfectamente, razonables, y su gran sabiduría, y lo dice de corazón para MÉXICO, porque no lee nada! Todo sale de su experiencia e inegable, capacidad. BRAVOOO!! Sabemos, qué la destrucción no es nada, fácil, reponerla, seremos, pacientes y CREEMOS, en usted, Y SOBRE TODO POR HABER ACEPTADO ÉSTE TREMENDO, , trabajo, pero USTED es Más, qué Capaz. Por fin DIOS, lo puso en Nuestra, AYUDA!!! Urgente. Y también le agradezco a PEDRO FERRIZ De CON; quién lo recomendó.👏❤️👏👏🇲🇽🇲🇽🇲🇽👏👍👍🇲🇽🇲🇽🇲🇽🙏🇲🇽",hace 1 día,Que Ort,UC-nDjzi0IqbicIGC-gK-C9w,1,https://yt3.ggpht.com/ytc/AMLnZu_eJ1qh-kB-6V38wLAOP8A-pAyL6KqAAX9d1PxGHiQAfxgaISFvg1TQSRoEMIp1=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgzCmoDmGk_pOQ0b6Bl4AaABAg,"Ojalá, qué ya las personas, qué venden, por catálogo, ya no los obliguen a pagar,el moche, lo qué nunca habíamos, visto!! Qué las personas, qué hacen el gran esfuerzo, por vender, ya sea por catálogo, por vender, hasta , tamales, en la calle, TENGAN, qué pagar, ""derecho de piso"" es una crueldad, tremenda. PERO no sorprende, porque, es genocida? Pues qué se puede, , esperar de un mentiroso, ""qué primero los POBRES, es un malvado, genocida, Tampoco, han apoyado ni a los doctores, enfermeras, y han muerto, tantas personas, por su, ambición de sacarnos, dinero y más dinero,  Para sus caprichos.🕸️🕸️🕸️🦂🦂🐛🐛🐛🐛🦴🦴🦴👹👺👹",hace 1 día,Que Ort,UC-nDjzi0IqbicIGC-gK-C9w,1,https://yt3.ggpht.com/ytc/AMLnZu_eJ1qh-kB-6V38wLAOP8A-pAyL6KqAAX9d1PxGHiQAfxgaISFvg1TQSRoEMIp1=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgxlQMMWN1VPk6B26l14AaABAg,Yo por este señor si voto.,hace 1 día,mariné lopessi,UCXRDXZTg1GZIKtGhIqVAsJg,0,https://yt3.ggpht.com/ytc/AMLnZu_nnHtOJIw_nepNoAmHmLw9MPNQ-ntVgIZKErKUu1I=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgzDxO9mAuCPGQkkZ514AaABAg,Que diferencia de oratoria ❤️ QUE SE HAGA COMO TU LO DICES JOSÉ ANGEL!❤️ VIVA MÉXICO ❤️!,hace 1 día,Maria Del Carmen Vita Alferez,UC_uuYArXGeslY1tbPRbo52A,7,https://yt3.ggpht.com/ytc/AMLnZu-6Pr9u9_79usOMIfrS_57sGuRiRAm1AHxurDtWBgI=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
Ugwz76xwCqTprU8X8Pp4AaABAg,"Pido respetuosamente un homenaje en vida al Ex Presidente Ernesto Zedillo, ¡el mejor presidente que ha tenido el país!. No olvidemos como sacó al país de la debacle de salinas",hace 1 día,Riana Sg,UCzGwnkhjWFMn8P98Tc-sWFQ,2,https://yt3.ggpht.com/ytc/AMLnZu-MLWl8yeb5GID0nhGpNlJGR1FQzn4ZtTnW5g=s176-c-k-c0x00ffffff-no-rj,false,false,1666303466,1
UgzDxO9mAuCPGQkkZ514AaABAg.9hORNdGNSSF9hRKWdatfvo,:washhands::washhands::washhands:,hace 15 horas,Riana Sg,UCzGwnkhjWFMn8P98Tc-sWFQ,0,https://yt3.ggpht.com/ytc/AMLnZu-MLWl8yeb5GID0nhGpNlJGR1FQzn4ZtTnW5g=s176-c-k-c0x00ffffff-no-rj,false,true,1666335867,1
UgzfRlXyujUjAUZQNRh4AaABAg,Muy bonito todo pero por ud pri está amlo en el poder por uds no se les cree,hace 1 día,Rosana Fuerte Gonzalez,UCQxhYfImz1YI9Hr678XdA6A,0,https://yt3.ggpht.com/ytc/AMLnZu9TeaNyVv9YGtWARHKtCwAJVQUrY2v_JsukqzAj=s176-c-k-c0x00ffffff-no-rj,false,false,1666303467,1
